id,age,job,marital,education,credit_default,housing,loan
33237,45,admin.,married,university.degree,False,True,True
33238,39,blue-collar,single,basic.4y,False,True,False
33239,31,blue-collar,married,high.school,False,True,True
33240,36,blue-collar,married,basic.4y,False,False,False
33241,32,entrepreneur,married,high.school,False,,
33242,36,blue-collar,married,basic.4y,False,True,False
33243,26,services,single,university.degree,False,True,False
33244,26,blue-collar,married,basic.4y,False,False,False
33245,26,blue-collar,married,basic.4y,False,False,False
33246,32,blue-collar,single,high.school,False,True,False
33247,40,blue-collar,single,high.school,,False,False
33248,28,technician,married,basic.9y,False,True,False
33249,28,admin.,single,high.school,False,True,False
33250,36,admin.,single,university.degree,False,False,False
33251,28,technician,married,basic.9y,False,False,False
33252,36,admin.,single,university.degree,False,False,False
33253,37,admin.,single,high.school,,False,False
33254,54,management,divorced,professional.course,False,True,False
33255,36,admin.,divorced,high.school,False,False,False
33256,38,blue-collar,married,basic.9y,False,False,False
33257,32,blue-collar,single,high.school,False,True,True
33258,29,blue-collar,married,basic.6y,False,False,False
33259,42,blue-collar,married,basic.4y,False,False,False
33260,29,blue-collar,married,basic.6y,False,False,True
33261,34,self-employed,single,university.degree,False,True,False
33262,31,blue-collar,married,basic.9y,False,True,True
33263,27,services,married,high.school,False,True,False
33264,27,student,single,high.school,False,True,False
33265,42,blue-collar,married,basic.4y,False,False,False
33266,31,admin.,married,university.degree,False,True,False
33267,34,blue-collar,single,basic.9y,False,True,True
33268,26,services,married,basic.9y,False,False,False
33269,21,services,single,high.school,False,False,False
33270,29,services,married,basic.9y,False,False,False
33271,35,admin.,single,basic.9y,False,True,False
33272,26,services,single,university.degree,False,True,True
33273,34,blue-collar,single,basic.9y,False,True,False
33274,53,unemployed,married,basic.9y,,False,False
33275,29,services,married,basic.9y,False,False,False
33276,33,self-employed,single,high.school,False,False,False
33277,33,self-employed,single,high.school,False,True,True
33278,46,technician,married,professional.course,False,False,False
33279,33,self-employed,single,high.school,False,False,False
33280,36,services,single,high.school,,True,False
33281,51,blue-collar,married,basic.6y,False,True,False
33282,33,self-employed,single,high.school,False,True,False
33283,31,services,single,high.school,False,True,False
33284,31,blue-collar,married,basic.9y,False,False,False
33285,38,technician,married,professional.course,False,False,False
33286,34,admin.,divorced,university.degree,False,True,False
33287,31,services,single,high.school,False,True,False
33288,43,admin.,married,high.school,False,True,False
33289,34,unemployed,single,high.school,False,True,False
33290,34,admin.,divorced,university.degree,False,True,False
33291,33,blue-collar,married,high.school,,False,False
33292,39,admin.,married,university.degree,False,False,False
33293,32,services,single,university.degree,False,True,False
33294,47,admin.,divorced,high.school,False,False,False
33295,43,technician,married,university.degree,,,
33296,53,technician,single,professional.course,,False,False
33297,36,blue-collar,married,basic.9y,False,False,False
33298,32,services,single,university.degree,False,True,False
33299,51,blue-collar,married,basic.6y,,True,False
33300,31,admin.,single,university.degree,False,False,False
33301,47,admin.,divorced,high.school,False,True,False
33302,28,blue-collar,married,basic.4y,False,False,False
33303,28,blue-collar,married,basic.4y,False,False,False
33304,42,blue-collar,married,basic.9y,,True,False
33305,41,blue-collar,married,basic.6y,False,False,False
33306,33,blue-collar,single,basic.6y,False,True,False
33307,31,blue-collar,married,basic.9y,False,False,False
33308,28,blue-collar,married,basic.4y,False,False,True
33309,43,services,married,high.school,False,True,False
33310,29,admin.,single,professional.course,False,True,False
33311,49,blue-collar,married,basic.9y,,False,False
33312,28,blue-collar,married,basic.4y,False,False,False
33313,50,technician,married,basic.6y,,False,False
33314,35,blue-collar,married,basic.9y,False,True,False
33315,34,blue-collar,divorced,basic.9y,,True,False
33316,35,blue-collar,unknown,basic.9y,False,False,False
33317,32,blue-collar,divorced,basic.9y,False,True,False
33318,41,management,married,high.school,,True,False
33319,37,admin.,divorced,university.degree,False,True,False
33320,41,blue-collar,married,basic.9y,False,True,True
33321,33,blue-collar,married,high.school,False,True,False
33322,39,technician,single,professional.course,False,False,False
33323,43,blue-collar,married,basic.4y,False,True,True
33324,27,services,married,high.school,False,False,True
33325,39,technician,single,professional.course,False,True,False
33326,39,technician,single,professional.course,False,True,False
33327,32,technician,single,university.degree,False,False,True
33328,39,technician,single,professional.course,False,True,False
33329,39,technician,single,professional.course,False,False,False
33330,39,technician,single,professional.course,False,False,False
33331,50,services,married,university.degree,,False,False
33332,43,technician,single,university.degree,False,False,True
33333,39,technician,married,high.school,False,True,False
33334,33,blue-collar,single,basic.4y,False,True,False
33335,29,admin.,married,university.degree,False,False,True
33336,33,blue-collar,single,basic.4y,False,False,False
33337,30,admin.,married,high.school,False,True,False
33338,32,blue-collar,single,basic.9y,False,True,False
33339,33,blue-collar,single,basic.4y,False,False,False
33340,26,services,single,basic.9y,,True,False
33341,37,admin.,married,high.school,False,True,False
33342,32,technician,divorced,professional.course,False,True,False
33343,43,blue-collar,married,basic.4y,False,True,False
33344,28,unemployed,married,high.school,,False,False
33345,47,entrepreneur,divorced,basic.9y,False,False,False
33346,53,technician,single,professional.course,,False,False
33347,55,admin.,married,high.school,,False,False
33348,38,blue-collar,married,basic.9y,False,True,False
33349,46,blue-collar,married,basic.9y,,False,False
33350,33,housemaid,married,basic.9y,False,True,False
33351,27,technician,single,professional.course,False,False,False
33352,38,services,divorced,basic.6y,False,,
33353,55,blue-collar,married,basic.9y,,False,False
33354,35,services,unknown,high.school,False,False,False
33355,48,management,married,basic.9y,False,True,False
33356,32,blue-collar,single,basic.9y,False,True,False
33357,36,blue-collar,married,high.school,False,False,False
33358,33,services,married,basic.9y,False,False,True
33359,35,technician,single,university.degree,False,True,False
33360,48,management,married,basic.9y,False,True,False
33361,33,technician,divorced,high.school,False,False,False
33362,33,technician,divorced,high.school,False,True,False
33363,33,technician,divorced,high.school,False,True,False
33364,35,blue-collar,married,basic.9y,,False,False
33365,40,blue-collar,single,basic.4y,False,False,False
33366,56,blue-collar,divorced,basic.4y,,True,False
33367,32,services,married,professional.course,False,True,False
33368,45,blue-collar,married,basic.4y,False,False,False
33369,28,management,single,university.degree,False,True,False
33370,42,blue-collar,single,basic.6y,False,False,False
33371,42,blue-collar,married,basic.4y,False,False,False
33372,49,blue-collar,married,basic.6y,,False,True
33373,29,blue-collar,single,basic.9y,False,True,False
33374,32,admin.,married,university.degree,False,True,False
33375,50,entrepreneur,married,university.degree,False,False,False
33376,30,admin.,single,basic.9y,False,False,False
33377,42,blue-collar,married,basic.4y,False,True,False
33378,43,blue-collar,single,high.school,,True,False
33379,41,management,married,university.degree,False,,
33380,31,unemployed,married,professional.course,False,,
33381,28,services,single,high.school,False,False,False
33382,28,admin.,single,basic.9y,False,False,True
33383,48,blue-collar,married,basic.9y,False,False,False
33384,54,retired,divorced,professional.course,False,True,False
33385,34,services,married,high.school,,False,False
33386,55,admin.,married,high.school,,True,False
33387,28,admin.,single,basic.9y,False,False,True
33388,36,blue-collar,married,basic.9y,False,False,False
33389,29,blue-collar,married,high.school,False,True,True
33390,23,blue-collar,single,basic.9y,False,True,False
33391,26,blue-collar,married,basic.4y,False,True,False
33392,43,management,married,basic.6y,,True,False
33393,55,admin.,married,high.school,,True,False
33394,29,admin.,married,high.school,False,True,False
33395,39,blue-collar,married,basic.4y,False,False,True
33396,42,blue-collar,married,basic.9y,,True,False
33397,31,technician,single,professional.course,False,False,False
33398,33,blue-collar,single,basic.4y,False,,
33399,39,technician,single,professional.course,False,False,False
33400,32,blue-collar,married,basic.9y,False,True,False
33401,33,services,divorced,high.school,False,False,False
33402,36,admin.,married,high.school,False,True,False
33403,59,housemaid,divorced,basic.6y,,True,False
33404,28,blue-collar,single,basic.6y,,True,False
33405,32,technician,single,university.degree,False,True,False
33406,37,technician,single,university.degree,False,False,True
33407,39,blue-collar,single,basic.6y,False,True,False
33408,37,technician,single,university.degree,False,True,False
33409,33,services,married,basic.9y,False,False,False
33410,27,self-employed,married,university.degree,False,True,False
33411,31,admin.,single,university.degree,False,True,False
33412,44,unemployed,married,high.school,False,True,False
